1.566000000000000000e+03,2.381500000000000000e+05
1.567000000000000000e+03,8.405000000000000000e+04
1.568000000000000000e+03,2.470870000000000000e+05
1.569000000000000000e+03,1.365350000000000000e+05
1.570000000000000000e+03,1.389050000000000000e+05
1.571000000000000000e+03,1.307413999999999942e+05
1.572000000000000000e+03,1.460800000000000000e+05
1.573000000000000000e+03,2.498490000000000000e+05
1.574000000000000000e+03,1.323750000000000000e+05
1.575000000000000000e+03,2.114400000000000000e+05
1.576000000000000000e+03,2.234650000000000000e+05
1.577000000000000000e+03,2.133460000000000000e+05
1.578000000000000000e+03,1.572000000000000000e+05
1.579000000000000000e+03,1.445260000000000000e+05
1.580000000000000000e+03,1.988790000000000000e+05
1.581000000000000000e+03,1.613800000000000000e+05
1.582000000000000000e+03,1.291750000000000000e+05
1.583000000000000000e+03,3.380650000000000000e+05
1.584000000000000000e+03,2.555106000000000058e+05
1.585000000000000000e+03,1.383000000000000000e+05
1.586000000000000000e+03,7.636500000000000000e+04
1.587000000000000000e+03,1.201650000000000000e+05
1.588000000000000000e+03,1.684600000000000000e+05
1.589000000000000000e+03,9.868000000000000000e+04
1.590000000000000000e+03,1.337900000000000000e+05
1.591000000000000000e+03,1.011600000000000000e+05
1.592000000000000000e+03,1.148128999999999942e+05
1.593000000000000000e+03,1.195000000000000000e+05
1.594000000000000000e+03,1.375352999999999884e+05
1.595000000000000000e+03,1.451500000000000000e+05
1.596000000000000000e+03,2.222400000000000000e+05
1.597000000000000000e+03,1.590505000000000000e+05
1.598000000000000000e+03,2.272700000000000000e+05
1.599000000000000000e+03,1.954950000000000000e+05
1.600000000000000000e+03,1.898350000000000000e+05
1.601000000000000000e+03,8.044000000000000000e+04
1.602000000000000000e+03,1.167500000000000000e+05
1.603000000000000000e+03,1.072250000000000000e+05
1.604000000000000000e+03,2.781500000000000000e+05
1.605000000000000000e+03,2.356986000000000058e+05
1.606000000000000000e+03,1.680337000000000116e+05
1.607000000000000000e+03,1.748500000000000000e+05
1.608000000000000000e+03,2.198140000000000000e+05
1.609000000000000000e+03,2.182340000000000000e+05
1.610000000000000000e+03,1.581725000000000000e+05
1.611000000000000000e+03,1.439750000000000000e+05
1.612000000000000000e+03,1.545400000000000000e+05
1.613000000000000000e+03,1.578150000000000000e+05
1.614000000000000000e+03,1.199283000000000029e+05
1.615000000000000000e+03,9.270000000000000000e+04
1.616000000000000000e+03,8.425000000000000000e+04
1.617000000000000000e+03,8.890000000000000000e+04
1.618000000000000000e+03,1.278500000000000000e+05
1.619000000000000000e+03,1.344550000000000000e+05
1.620000000000000000e+03,1.434917000000000116e+05
1.621000000000000000e+03,1.438000000000000000e+05
1.622000000000000000e+03,1.447900000000000000e+05
1.623000000000000000e+03,2.983500000000000000e+05
1.624000000000000000e+03,2.385690000000000000e+05
1.625000000000000000e+03,1.283400000000000000e+05
1.626000000000000000e+03,1.638350000000000000e+05
1.627000000000000000e+03,1.837000000000000000e+05
1.628000000000000000e+03,2.732512999999999884e+05
1.629000000000000000e+03,1.688070000000000000e+05
1.630000000000000000e+03,3.476670999999999767e+05
1.631000000000000000e+03,2.135500000000000000e+05
1.632000000000000000e+03,2.406456000000000058e+05
1.633000000000000000e+03,1.658500000000000000e+05
1.634000000000000000e+03,1.873400000000000000e+05
1.635000000000000000e+03,1.920600000000000000e+05
1.636000000000000000e+03,1.638550000000000000e+05
1.637000000000000000e+03,1.959950000000000000e+05
1.638000000000000000e+03,2.039800000000000000e+05
1.639000000000000000e+03,1.884200000000000000e+05
1.640000000000000000e+03,2.357000000000000000e+05
1.641000000000000000e+03,1.844400000000000000e+05
1.642000000000000000e+03,2.217805000000000000e+05
1.643000000000000000e+03,2.190326000000000058e+05
1.644000000000000000e+03,2.264475000000000000e+05
1.645000000000000000e+03,1.903600000000000000e+05
1.646000000000000000e+03,1.565750000000000000e+05
1.647000000000000000e+03,1.542000000000000000e+05
1.648000000000000000e+03,1.402250000000000000e+05
1.649000000000000000e+03,1.410550000000000000e+05
1.650000000000000000e+03,1.234900000000000000e+05
1.651000000000000000e+03,1.246400000000000000e+05
1.652000000000000000e+03,9.229000000000000000e+04
1.653000000000000000e+03,9.849000000000000000e+04
1.654000000000000000e+03,1.688300000000000000e+05
1.655000000000000000e+03,1.637243999999999942e+05
1.656000000000000000e+03,1.498000000000000000e+05
1.657000000000000000e+03,1.688800000000000000e+05
1.658000000000000000e+03,1.576790000000000000e+05
1.659000000000000000e+03,1.562790000000000000e+05
1.660000000000000000e+03,1.461000000000000000e+05
1.661000000000000000e+03,4.550555000000000000e+05
1.662000000000000000e+03,3.754370999999999767e+05
1.663000000000000000e+03,3.809467999999999884e+05
1.664000000000000000e+03,3.529985000000000000e+05
1.665000000000000000e+03,3.209377999999999884e+05
1.666000000000000000e+03,3.366204000000000233e+05
1.667000000000000000e+03,3.510985000000000000e+05
1.668000000000000000e+03,3.160862999999999884e+05
1.669000000000000000e+03,2.903060999999999767e+05
1.670000000000000000e+03,3.275000000000000000e+05
1.671000000000000000e+03,2.559400000000000000e+05
1.672000000000000000e+03,4.420122000000000116e+05
1.673000000000000000e+03,3.034719000000000233e+05
1.674000000000000000e+03,2.395400000000000000e+05
1.675000000000000000e+03,1.870650000000000000e+05
1.676000000000000000e+03,1.866750000000000000e+05
1.677000000000000000e+03,2.242980000000000000e+05
1.678000000000000000e+03,4.008735000000000000e+05
1.679000000000000000e+03,3.557322000000000116e+05
1.680000000000000000e+03,3.148500000000000000e+05
1.681000000000000000e+03,2.725882999999999884e+05
1.682000000000000000e+03,3.054900000000000000e+05
1.683000000000000000e+03,1.813205000000000000e+05
1.684000000000000000e+03,1.737365000000000000e+05
1.685000000000000000e+03,1.754222000000000116e+05
1.686000000000000000e+03,1.656900000000000000e+05
1.687000000000000000e+03,1.674700000000000000e+05
1.688000000000000000e+03,1.929900000000000000e+05
1.689000000000000000e+03,2.022700000000000000e+05
1.690000000000000000e+03,1.845200000000000000e+05
1.691000000000000000e+03,1.748182000000000116e+05
1.692000000000000000e+03,2.724362999999999884e+05
1.693000000000000000e+03,1.681935000000000000e+05
1.694000000000000000e+03,1.864000000000000000e+05
1.695000000000000000e+03,1.656300000000000000e+05
1.696000000000000000e+03,2.901050000000000000e+05
1.697000000000000000e+03,1.694485000000000000e+05
1.698000000000000000e+03,3.424167999999999884e+05
1.699000000000000000e+03,3.361524000000000233e+05
1.700000000000000000e+03,2.261998999999999942e+05
1.701000000000000000e+03,2.849935000000000000e+05
1.702000000000000000e+03,2.541050000000000000e+05
1.703000000000000000e+03,2.509117999999999884e+05
1.704000000000000000e+03,3.213677999999999884e+05
1.705000000000000000e+03,2.269100000000000000e+05
1.706000000000000000e+03,3.533595999999999767e+05
1.707000000000000000e+03,2.257300000000000000e+05
1.708000000000000000e+03,2.254800000000000000e+05
1.709000000000000000e+03,2.545450000000000000e+05
1.710000000000000000e+03,2.160156000000000058e+05
1.711000000000000000e+03,2.554822000000000116e+05
1.712000000000000000e+03,2.516175000000000000e+05
1.713000000000000000e+03,2.485000000000000000e+05
1.714000000000000000e+03,2.196045000000000000e+05
1.715000000000000000e+03,2.055600000000000000e+05
1.716000000000000000e+03,1.803385000000000000e+05
1.717000000000000000e+03,1.590240000000000000e+05
1.718000000000000000e+03,1.227600000000000000e+05
1.719000000000000000e+03,1.988700000000000000e+05
1.720000000000000000e+03,2.492013999999999942e+05
1.721000000000000000e+03,1.629150000000000000e+05
1.722000000000000000e+03,1.303000000000000000e+05
1.723000000000000000e+03,1.531500000000000000e+05
1.724000000000000000e+03,2.020755000000000000e+05
1.725000000000000000e+03,2.440500000000000000e+05
1.726000000000000000e+03,1.889300000000000000e+05
1.727000000000000000e+03,1.763477999999999884e+05
1.728000000000000000e+03,1.920165000000000000e+05
1.729000000000000000e+03,1.642117000000000116e+05
1.730000000000000000e+03,1.743500000000000000e+05
1.731000000000000000e+03,1.214750000000000000e+05
1.732000000000000000e+03,1.299700000000000000e+05
1.733000000000000000e+03,1.254400000000000000e+05
1.734000000000000000e+03,1.309550000000000000e+05
1.735000000000000000e+03,1.287000000000000000e+05
1.736000000000000000e+03,1.140400000000000000e+05
1.737000000000000000e+03,3.419750000000000000e+05
1.738000000000000000e+03,2.420177999999999884e+05
1.739000000000000000e+03,2.748942000000000116e+05
1.740000000000000000e+03,1.805000000000000000e+05
1.741000000000000000e+03,1.987000000000000000e+05
1.742000000000000000e+03,1.750432999999999884e+05
1.743000000000000000e+03,1.638400000000000000e+05
1.744000000000000000e+03,3.228500000000000000e+05
1.745000000000000000e+03,2.283317999999999884e+05
1.746000000000000000e+03,3.094667999999999884e+05
1.747000000000000000e+03,2.054400000000000000e+05
1.748000000000000000e+03,2.196300000000000000e+05
1.749000000000000000e+03,1.587300000000000000e+05
1.750000000000000000e+03,1.618400000000000000e+05
1.751000000000000000e+03,2.516500000000000000e+05
1.752000000000000000e+03,1.243400000000000000e+05
1.753000000000000000e+03,1.433900000000000000e+05
1.754000000000000000e+03,1.973000000000000000e+05
1.755000000000000000e+03,1.668737000000000116e+05
1.756000000000000000e+03,1.164283000000000029e+05
1.757000000000000000e+03,1.175900000000000000e+05
1.758000000000000000e+03,1.578450000000000000e+05
1.759000000000000000e+03,1.819900000000000000e+05
1.760000000000000000e+03,1.527950000000000000e+05
1.761000000000000000e+03,1.486200000000000000e+05
1.762000000000000000e+03,1.928400000000000000e+05
1.763000000000000000e+03,1.679550000000000000e+05
1.764000000000000000e+03,1.158750000000000000e+05
1.765000000000000000e+03,1.675600000000000000e+05
1.766000000000000000e+03,1.655900000000000000e+05
1.767000000000000000e+03,1.931400000000000000e+05
1.768000000000000000e+03,1.540750000000000000e+05
1.769000000000000000e+03,1.476400000000000000e+05
1.770000000000000000e+03,1.381100000000000000e+05
1.771000000000000000e+03,1.332300000000000000e+05
1.772000000000000000e+03,1.490050000000000000e+05
1.773000000000000000e+03,1.317650000000000000e+05
1.774000000000000000e+03,1.251000000000000000e+05
1.775000000000000000e+03,1.348200000000000000e+05
1.776000000000000000e+03,1.323800000000000000e+05
1.777000000000000000e+03,1.165000000000000000e+05
1.778000000000000000e+03,1.271575000000000000e+05
1.779000000000000000e+03,1.192186999999999971e+05
1.780000000000000000e+03,1.841300000000000000e+05
1.781000000000000000e+03,1.298750000000000000e+05
1.782000000000000000e+03,9.744000000000000000e+04
1.783000000000000000e+03,1.447150000000000000e+05
1.784000000000000000e+03,9.778000000000000000e+04
1.785000000000000000e+03,1.256800000000000000e+05
1.786000000000000000e+03,1.554000000000000000e+05
1.787000000000000000e+03,1.680200000000000000e+05
1.788000000000000000e+03,5.491000000000000000e+04
1.789000000000000000e+03,9.760000000000000000e+04
1.790000000000000000e+03,9.554000000000000000e+04
1.791000000000000000e+03,1.708050000000000000e+05
1.792000000000000000e+03,1.595750000000000000e+05
1.793000000000000000e+03,1.420400000000000000e+05
1.794000000000000000e+03,1.323300000000000000e+05
1.795000000000000000e+03,1.384200000000000000e+05
1.796000000000000000e+03,1.256700000000000000e+05
1.797000000000000000e+03,1.202100000000000000e+05
1.798000000000000000e+03,1.300100000000000000e+05
1.799000000000000000e+03,1.038000000000000000e+05
1.800000000000000000e+03,1.265600000000000000e+05
1.801000000000000000e+03,1.290300000000000000e+05
1.802000000000000000e+03,1.489900000000000000e+05
1.803000000000000000e+03,1.639800000000000000e+05
1.804000000000000000e+03,1.441920000000000000e+05
1.805000000000000000e+03,1.397300000000000000e+05
1.806000000000000000e+03,1.154650000000000000e+05
1.807000000000000000e+03,1.442400000000000000e+05
1.808000000000000000e+03,1.318400000000000000e+05
1.809000000000000000e+03,1.229000000000000000e+05
1.810000000000000000e+03,1.421900000000000000e+05
1.811000000000000000e+03,1.157000000000000000e+05
1.812000000000000000e+03,1.048386999999999971e+05
1.813000000000000000e+03,1.226903999999999942e+05
1.814000000000000000e+03,9.794000000000000000e+04
1.815000000000000000e+03,7.277000000000000000e+04
1.816000000000000000e+03,1.023000000000000000e+05
1.817000000000000000e+03,1.368800000000000000e+05
1.818000000000000000e+03,1.489503999999999942e+05
1.819000000000000000e+03,1.120003999999999942e+05
1.820000000000000000e+03,7.224000000000000000e+04
1.821000000000000000e+03,1.290150000000000000e+05
1.822000000000000000e+03,1.709500000000000000e+05
1.823000000000000000e+03,5.731000000000000000e+04
1.824000000000000000e+03,1.220553999999999942e+05
1.825000000000000000e+03,1.413500000000000000e+05
1.826000000000000000e+03,1.059300000000000000e+05
1.827000000000000000e+03,1.127000000000000000e+05
1.828000000000000000e+03,1.335950000000000000e+05
1.829000000000000000e+03,1.263250000000000000e+05
1.830000000000000000e+03,1.602200000000000000e+05
1.831000000000000000e+03,1.620900000000000000e+05
1.832000000000000000e+03,1.284200000000000000e+05
1.833000000000000000e+03,1.506800000000000000e+05
1.834000000000000000e+03,1.298000000000000000e+05
1.835000000000000000e+03,1.649190000000000000e+05
1.836000000000000000e+03,1.262150000000000000e+05
1.837000000000000000e+03,7.424000000000000000e+04
1.838000000000000000e+03,1.473850000000000000e+05
1.839000000000000000e+03,8.781000000000000000e+04
1.840000000000000000e+03,1.747000000000000000e+05
1.841000000000000000e+03,1.695950000000000000e+05
1.842000000000000000e+03,9.330000000000000000e+04
1.843000000000000000e+03,1.448300000000000000e+05
1.844000000000000000e+03,1.485192999999999884e+05
1.845000000000000000e+03,1.470787000000000116e+05
1.846000000000000000e+03,1.516800000000000000e+05
1.847000000000000000e+03,1.495887000000000116e+05
1.848000000000000000e+03,6.756000000000000000e+04
1.849000000000000000e+03,1.084800000000000000e+05
1.850000000000000000e+03,1.266700000000000000e+05
1.851000000000000000e+03,1.603200000000000000e+05
1.852000000000000000e+03,1.323750000000000000e+05
1.853000000000000000e+03,1.469962000000000116e+05
1.854000000000000000e+03,1.685450000000000000e+05
1.855000000000000000e+03,1.691200000000000000e+05
1.856000000000000000e+03,2.188200000000000000e+05
1.857000000000000000e+03,1.455652999999999884e+05
1.858000000000000000e+03,1.496417999999999884e+05
1.859000000000000000e+03,1.380983999999999942e+05
1.860000000000000000e+03,1.569472000000000116e+05
1.861000000000000000e+03,1.380983999999999942e+05
1.862000000000000000e+03,2.763500000000000000e+05
1.863000000000000000e+03,2.703500000000000000e+05
1.864000000000000000e+03,2.703500000000000000e+05
1.865000000000000000e+03,3.172877999999999884e+05
1.866000000000000000e+03,3.063492999999999884e+05
1.867000000000000000e+03,2.410842999999999884e+05
1.868000000000000000e+03,3.188100000000000000e+05
1.869000000000000000e+03,1.880513999999999942e+05
1.870000000000000000e+03,2.431402000000000116e+05
1.871000000000000000e+03,2.492821000000000058e+05
1.872000000000000000e+03,1.718083999999999942e+05
1.873000000000000000e+03,2.407500000000000000e+05
1.874000000000000000e+03,1.402300000000000000e+05
1.875000000000000000e+03,2.133900000000000000e+05
1.876000000000000000e+03,1.961400000000000000e+05
1.877000000000000000e+03,2.032100000000000000e+05
1.878000000000000000e+03,2.150400000000000000e+05
1.879000000000000000e+03,1.421250000000000000e+05
1.880000000000000000e+03,1.367460000000000000e+05
1.881000000000000000e+03,2.383500000000000000e+05
1.882000000000000000e+03,2.597600000000000000e+05
1.883000000000000000e+03,2.012350000000000000e+05
1.884000000000000000e+03,2.270076000000000058e+05
1.885000000000000000e+03,2.689000000000000000e+05
1.886000000000000000e+03,3.055100000000000000e+05
1.887000000000000000e+03,1.907490000000000000e+05
1.888000000000000000e+03,2.843025999999999767e+05
1.889000000000000000e+03,1.658417999999999884e+05
1.890000000000000000e+03,1.274750000000000000e+05
1.891000000000000000e+03,1.430500000000000000e+05
1.892000000000000000e+03,1.118400000000000000e+05
1.893000000000000000e+03,1.402000000000000000e+05
1.894000000000000000e+03,1.285805000000000000e+05
1.895000000000000000e+03,1.469850000000000000e+05
1.896000000000000000e+03,1.252000000000000000e+05
1.897000000000000000e+03,1.198000000000000000e+05
1.898000000000000000e+03,1.101003999999999942e+05
1.899000000000000000e+03,1.323885000000000000e+05
1.900000000000000000e+03,1.338303999999999942e+05
1.901000000000000000e+03,1.756450000000000000e+05
1.902000000000000000e+03,1.580900000000000000e+05
1.903000000000000000e+03,2.199078999999999942e+05
1.904000000000000000e+03,1.392200000000000000e+05
1.905000000000000000e+03,1.673400000000000000e+05
1.906000000000000000e+03,1.549900000000000000e+05
1.907000000000000000e+03,2.130200000000000000e+05
1.908000000000000000e+03,1.228500000000000000e+05
1.909000000000000000e+03,1.409032999999999884e+05
1.910000000000000000e+03,1.360382999999999884e+05
1.911000000000000000e+03,2.055900000000000000e+05
1.912000000000000000e+03,2.659780000000000000e+05
1.913000000000000000e+03,1.511900000000000000e+05
1.914000000000000000e+03,8.403500000000000000e+04
1.915000000000000000e+03,3.031705999999999767e+05
1.916000000000000000e+03,9.000000000000000000e+04
1.917000000000000000e+03,2.721250000000000000e+05
1.918000000000000000e+03,1.361450000000000000e+05
1.919000000000000000e+03,1.617837000000000116e+05
1.920000000000000000e+03,1.488005000000000000e+05
1.921000000000000000e+03,4.036655000000000000e+05
1.922000000000000000e+03,3.488500000000000000e+05
1.923000000000000000e+03,2.015200000000000000e+05
1.924000000000000000e+03,2.101150000000000000e+05
1.925000000000000000e+03,2.130400000000000000e+05
1.926000000000000000e+03,3.838904000000000233e+05
1.927000000000000000e+03,1.376550000000000000e+05
1.928000000000000000e+03,1.602150000000000000e+05
1.929000000000000000e+03,1.238350000000000000e+05
1.930000000000000000e+03,1.391900000000000000e+05
1.931000000000000000e+03,1.365050000000000000e+05
1.932000000000000000e+03,1.391500000000000000e+05
1.933000000000000000e+03,1.901500000000000000e+05
1.934000000000000000e+03,1.821932000000000116e+05
1.935000000000000000e+03,1.778940000000000000e+05
1.936000000000000000e+03,1.926500000000000000e+05
1.937000000000000000e+03,1.800000000000000000e+05
1.938000000000000000e+03,1.702000000000000000e+05
1.939000000000000000e+03,2.288426000000000058e+05
1.940000000000000000e+03,2.092000000000000000e+05
1.941000000000000000e+03,1.774200000000000000e+05
1.942000000000000000e+03,1.974332000000000116e+05
1.943000000000000000e+03,1.997500000000000000e+05
1.944000000000000000e+03,3.169939000000000233e+05
1.945000000000000000e+03,3.776352000000000116e+05
1.946000000000000000e+03,1.593200000000000000e+05
1.947000000000000000e+03,3.378825999999999767e+05
1.948000000000000000e+03,1.774600000000000000e+05
1.949000000000000000e+03,2.474790000000000000e+05
1.950000000000000000e+03,1.633500000000000000e+05
1.951000000000000000e+03,2.608000000000000000e+05
1.952000000000000000e+03,2.291000000000000000e+05
1.953000000000000000e+03,1.641500000000000000e+05
1.954000000000000000e+03,2.038000000000000000e+05
1.955000000000000000e+03,1.364000000000000000e+05
1.956000000000000000e+03,2.767199000000000233e+05
1.957000000000000000e+03,1.691900000000000000e+05
1.958000000000000000e+03,2.989750000000000000e+05
1.959000000000000000e+03,1.428757999999999884e+05
1.960000000000000000e+03,1.090500000000000000e+05
1.961000000000000000e+03,1.196250000000000000e+05
1.962000000000000000e+03,9.109000000000000000e+04
1.963000000000000000e+03,1.050400000000000000e+05
1.964000000000000000e+03,1.085600000000000000e+05
1.965000000000000000e+03,1.523903999999999942e+05
1.966000000000000000e+03,1.642340000000000000e+05
1.967000000000000000e+03,2.906090000000000000e+05
1.968000000000000000e+03,3.789460999999999767e+05
1.969000000000000000e+03,3.743425999999999767e+05
1.970000000000000000e+03,4.828087000000000116e+05
1.971000000000000000e+03,4.529615999999999767e+05
1.972000000000000000e+03,3.264935999999999767e+05
1.973000000000000000e+03,2.795320000000000000e+05
1.974000000000000000e+03,3.329769000000000233e+05
1.975000000000000000e+03,4.169355000000000000e+05
1.976000000000000000e+03,2.838617000000000116e+05
1.977000000000000000e+03,3.545754000000000233e+05
1.978000000000000000e+03,3.960432999999999884e+05
1.979000000000000000e+03,3.405257000000000116e+05
1.980000000000000000e+03,1.901056000000000058e+05
1.981000000000000000e+03,3.235892999999999884e+05
1.982000000000000000e+03,2.554000000000000000e+05
1.983000000000000000e+03,2.476450000000000000e+05
1.984000000000000000e+03,1.708500000000000000e+05
1.985000000000000000e+03,1.948240000000000000e+05
1.986000000000000000e+03,1.760740000000000000e+05
1.987000000000000000e+03,1.794525000000000000e+05
1.988000000000000000e+03,1.777985000000000000e+05
1.989000000000000000e+03,1.987900000000000000e+05
1.990000000000000000e+03,2.165000000000000000e+05
1.991000000000000000e+03,2.246380000000000000e+05
1.992000000000000000e+03,2.231527000000000116e+05
1.993000000000000000e+03,1.714672000000000116e+05
1.994000000000000000e+03,2.499476000000000058e+05
1.995000000000000000e+03,1.847000000000000000e+05
1.996000000000000000e+03,2.718412000000000116e+05
1.997000000000000000e+03,3.193867999999999884e+05
1.998000000000000000e+03,3.107027999999999884e+05
1.999000000000000000e+03,2.382500000000000000e+05
2.000000000000000000e+03,3.012000000000000000e+05
2.001000000000000000e+03,2.830549000000000233e+05
2.002000000000000000e+03,2.322420000000000000e+05
2.003000000000000000e+03,2.560642999999999884e+05
2.004000000000000000e+03,2.416922000000000116e+05
2.005000000000000000e+03,2.288000000000000000e+05
2.006000000000000000e+03,2.287477999999999884e+05
2.007000000000000000e+03,2.482350000000000000e+05
2.008000000000000000e+03,2.184440000000000000e+05
2.009000000000000000e+03,1.868600000000000000e+05
2.010000000000000000e+03,2.137080000000000000e+05
2.011000000000000000e+03,1.572985000000000000e+05
2.012000000000000000e+03,1.758885000000000000e+05
2.013000000000000000e+03,1.867400000000000000e+05
2.014000000000000000e+03,1.882600000000000000e+05
2.015000000000000000e+03,2.099490000000000000e+05
2.016000000000000000e+03,1.930600000000000000e+05
2.017000000000000000e+03,2.060100000000000000e+05
2.018000000000000000e+03,1.265550000000000000e+05
2.019000000000000000e+03,1.310700000000000000e+05
2.020000000000000000e+03,1.200000000000000000e+05
2.021000000000000000e+03,1.146500000000000000e+05
2.022000000000000000e+03,1.739500000000000000e+05
2.023000000000000000e+03,1.469310000000000000e+05
2.024000000000000000e+03,2.546470000000000000e+05
2.025000000000000000e+03,3.857000000000000000e+05
2.026000000000000000e+03,1.869240000000000000e+05
2.027000000000000000e+03,1.527598999999999942e+05
2.028000000000000000e+03,1.504900000000000000e+05
2.029000000000000000e+03,1.694885000000000000e+05
2.030000000000000000e+03,3.043800000000000000e+05
2.031000000000000000e+03,2.712755999999999767e+05
2.032000000000000000e+03,2.638855999999999767e+05
2.033000000000000000e+03,2.694400000000000000e+05
2.034000000000000000e+03,1.561400000000000000e+05
2.035000000000000000e+03,2.065600000000000000e+05
2.036000000000000000e+03,2.087500000000000000e+05
2.037000000000000000e+03,2.146000000000000000e+05
2.038000000000000000e+03,3.751624000000000233e+05
2.039000000000000000e+03,2.319922000000000116e+05
2.040000000000000000e+03,3.762897999999999884e+05
2.041000000000000000e+03,2.900400000000000000e+05
2.042000000000000000e+03,2.174588999999999942e+05
2.043000000000000000e+03,1.642300000000000000e+05
